Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.

Analysis & Synthesis Resource Utilization by Entity

Compilation Hierarchy Node,Combinational ALUTs,Dedicated Logic Registers,Block Memory Bits,DSP Blocks,Pins,Virtual Pins,Full Hierarchy Name,Entity Name,Library Name
|simon_top,23236 (188),365 (365),0,0,104,0,|simon_top,simon_top,work
   |simon_enc_dec:\simon_dec_generate:60:simon_dec_insc|,64 (64),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:60:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:61:simon_dec_insc|,72 (72),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:61:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:62:simon_dec_insc|,90 (90),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:62:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:63:simon_dec_insc|,103 (103),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:63:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:64:simon_dec_insc|,106 (106),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:64:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:65:simon_dec_insc|,64 (64),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:65:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:66:simon_dec_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:66:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:67:simon_dec_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:67:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:68:simon_dec_insc|,136 (136),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:68:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:6:simon_dec_insc|,115 (115),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:6:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:7:simon_dec_insc|,122 (122),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:7:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:8:simon_dec_insc|,437 (437),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:8:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_dec_generate:9:simon_dec_insc|,361 (361),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_dec_generate:9:simon_dec_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:0:simon_enc_insc|,88 (88),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:0:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:10:simon_enc_insc|,114 (114),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:10:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:11:simon_enc_insc|,392 (392),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:11:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:12:simon_enc_insc|,252 (252),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:12:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:13:simon_enc_insc|,69 (69),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:13:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:14:simon_enc_insc|,79 (79),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:14:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:15:simon_enc_insc|,128 (128),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:15:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:16:simon_enc_insc|,123 (123),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:16:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:17:simon_enc_insc|,84 (84),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:17:simon_enc_insc,simon_enc_dec,work
   |simon_enc_dec:\simon_enc_generate:18:simon_enc_insc|,113 (113),0 (0),0,0,0,0,|simon_top|simon_enc_dec:\simon_enc_generate:18:simon_enc_insc,simon_enc_dec,work
